text,label
정말지루하고 재미없고짜증난다  질질끌고 공주역할하는배우 연기력이의심스럽고 얼굴보기가싫다 표정연기너무못하고 짜증나는 드라마 오래오한다,1
너무지겹네요 요즘..120부작인가 그런 거 같은데 벌써부터 내용소재가 딸리시는건 아니신지...쓸데없는애정씬으로 계속시간끌고..억지스러운것도 많구요 내용없으면 조기종영해 주세요,1
점점 스토리가 이상해지네. 아무리 드라마라고해도 저 시대때는 유교사상이 아닌가? 남녀 애정씬이 너무 그렇네... 현대물도 아니고 사극에서... 이럴거면 현대물로 바꾸건가!!,1
"서우의 연기력,,,, 역시 지상 최고의 발연기",1
"인물, 스토리, 플롯 다 개허접.",1
이게영화라고쳐만들어서사람들한테보이는건뭔데영화OO네~~,1
아청법 많은 담배 피는신 지마누라도가간수 못하는 능력없어느놈 정신병자여학생 OOOO 영화 아청법,1
왜죠. 왜 7점이죠? 왜 이런영화가 개봉된거죠?,1
짜증 돋는 영화. 시간 아깝다.,1
아아 영화가 이렇게 무의미하고 쓰레기 같을 수 있구나 내가 만 들어도 이것보단 잘만들겠다. 병맛 영화 넘버원,1
재미도 없고 긴장감도 없고 반전도 없고,1
꼭 사랑못받고 자란애들이 저러더라멘탈이상해지는 영화,1
26日母부암동평창동하림각명동mVg27日신am서촌인왕산X동대문졸라짜떡이삭떡볶이박성근쌤걱정노오퐁쭈탐탐청도미안하지만혼자보길잘했다정서에악영향을미칠집착스릴러초반교실에서장혁과조보아키스하는장면까지가너무좋았다그뒤론집착싸이코스릴러로변해커터칼로여선생죽이질않나사랑했었구나,1
이걸 대체 왜 만듦? 돈 안 아까움? 찍은 시간 안 아까움?,1
돈주고 보면  상등ㅅ입니다,1
쓰래기영화 정우성 이건아닌되요,1
"영화가 너무 막무가내, 강제적 스토리네 ㅡㅡ아무 이유 없는 집착.단지 사랑이란..  뜻도 모르고 사랑 사랑 ..     여기서 장혁의 대처... 그냥 전체적으로 반강제적인 스토리로 재미가없고화만나게 하는 답답한영화",1
이런걸 영화라고...,1
개연성이 전혀 없고 등장인물 감정선은 이해가 안 되고 갈등구조는 납득이 안 된다. 총체적 난국...,1
아  드라마 전개 거의 다 예측 가능한데.. 이런걸 재밌다고 하나. 굿닥터가 백배는 더 나음..,1
빠른전개의초반부..늘어지는후반부..실망스러웠다.ㅜㅜ,1
별로든데  상속자들이 더재밌씀,1
상속자들맹추격이야ㅎㅎ,1
상속자들이점점시청률따라간다^^,1
노잼.. 몇초간의 감동을 위해서 달리는 지루한 러닝타임. 그럴듯하게 포장했지만 완벽하게 미완성인 다큐. 한국인호구인증ㅠㅜ 카레먹으러 인도까지 갔는데 카레가루만 빨고 돌아온기분..,1
제가 어연 1년전에 블랙가스펠이라는 양동ㄴㅇ렘넝리;ㅏㅁ너이;ㄹ쓰레기영화 비추천,1
정유미는 왜간걸까?  정준은 왜 프리허그를 했을까감동도없고 재미마저없다.,1
ydg 형님 존경하고 사랑합니다.,1
나도 모르게 노래 듣다 눈물이..;; 크리스찬도 아닌데 뭔가 느껴진거 같다. 별점은 이미 너무 높은거 같아서 삭감차원..,1
다큐를 영화화해서 불편. 다큐내에서도 좋은 작품이 아님. 부분 부분 괜찮은 연출은 보였음. 마지막에 양동근 춤추는 모습은 재밌음. 흑인 음악에 내용은 거의 없고 광신도적인 내용만 주류를 이룸. 양동근 제외 나머지 캐스팅은 별로 안어울렸음,1
"서론->결론 의 영화. 중간과정이 모두 생략된것같다. 한국인들이 어떻게 흑인의 고통과 아픔, 그리고 구원을 갈망하는 그 기쁨을 어느 새에 이해하고 노래로 표현했는지에 대한 것이 안나온다. 그저 프리허그 한번으로 그들을 이해한것일까?",1
음악 다큐를 가장한 야훼교 사기 방조 영화,1
평점이 전부가 아니다....뭐냐이건,1
별점 마이너스는 없나? 하아... 양동근 나와서 혹시나 혹시나 뭔가 있을까 싶어서 끝까지 봤는데... 교회쟁이만 보세요... 끝까지 봤는데 욕만 나옴,1
교회쟁이의... 교회쟁이를 위한... 교회쟁이에 의한.. 영화인데다..평점조차 교회쟁이가 준듯.,1
후해한다 ㅠ ㅠ 영화를 볼생각이라면 절대 보지말것 하지만 소울을 좀느끼고 싶다면 추천 .. 첨부터 끝까지 볼수있다면 당신은 유 윈,1
도저히이해안되는 영화,1
교회쟁이를 위한 다큐? 머 그정도 스킵하면서 대충 봤다 감동도 없고 노래가 흥겨운것도 아니고 식상했다. 돈주고 보긴 정말 아까운영화  꼭 외국가서 아리랑 어떻게든 외국인한테 알리려고 하는거 같은데 식상하다 외국인들은 아리랑에 전혀 관심없는거 같은데,1
흑인음악도 좋아하고 양동근도 좋아하지만 이건 뭐랄까.. 감동도 재미도 없다...,1
"오디션을 왜 봤던걸까요.... ??평점이 8.99라니...뭐... 전 그닥,,,",1
이딴영화 왜8.79임 차라리 내가오줌싸는게더재밋겟다,1
내용이 잘 정리되지 못하다는 느낌이 들었어요. 지루하기도 했고. 그냥 기독교다큐같아요.,1
기독교를 떠나서 정말 재미없었음..,1
댄싱나인 투표 들어가보니까 블루팀이 갑자기 전체적으로 투표수가 급상승한건 물론이고 항상 밑바닥에 있던 이준영 김솔희 음문석이 이루다보다 높더라? 오늘 블루가 납득하지 못하는 무대로 이긴다면 진짜 100프로 조작이다.,1
열심히 하는 댄서들 기운빠지게 하지 말고 점수 투명하게 다 공개해라 그리고 유리는 좀 제발 어떻게좀,1
오상진아나 멘트하다 웅얼거려ㅋㅋㅋ 뭐라하는지 못알아듣겟네ㅋㅋㅋ,1
댄싱9에 미쳐있는 시청자입니다 댓글. 평점 이런거 귀찮아서  한번도 안해봤는데 첨으로 글남겨봅니다... 3라운드 이선태. 하휘동. 남진현 무대가 개인적으로 넘좋았는데 점수차가... 시청자가 이해할수있는 방송부탁드립니다~,1
시즌2에선 다른스텝들이 꾸며갔으면...댄서들의 실력그대로 평가받는자리가됐으면...제작진 의구심들게하는거 한두가지가아니네요~왜 점수공개안하는건지..이유라도 알려주세요!담주는 결승전이니만큼 점수갖고 장난치지마시기를~~!,1
댄싱9은차라리생방하지마요느므화가남ㅋ댄싱9다음시즌이어가고싶다면조작하지말고쓸데없는9에집착하는거하지말고인원수9명유지나하시고사전점수3점은상관없고심사위원점수공개하시고;아!그리고진심마지막에한명떨어트릴때하는춤추는거절대ㄴㄴ그비슷한것도절대안됨너무잔인하십니다엠넷이여..,1
정신차려라 댄싱9  3라운드는 정말 납득할 수가 없네?점수차이 좁혀서 긴장감 주고싶은가본데 그냥 짜증만 남ㅡㅡ,1
앵간히 조작좀ㅋ,1
심사위원 점수 다 공개 좀;; 점수차가 말이 안되잖아요 조작한거같다고 의심사지않게 그냥 공개해요,1
아 오상진진행정말못한다짜증난다짜증나!,1
보기싫어진시,1
넘하는거 아님~박용우팀이 확실히 잘했는데..넘 조작해 점수차 맞추는거 티남~~갑자기 확~~~찬물껴얻는.. ㅡㅡ^공정성 회복이 필요해보임,1
심사위원 점수 조작하나요? 오늘 1라운드 레드와 블루 그 점수차는 정말 말이 안되는 듯.. 어이 없네요. 3라운드 점수 차도 어이없고.. 지난 번부터 2:2 만들려고 무리수 두는 것 같은데 이런 식이면 정말 보기 싫음. 보면서 그지같다는 말만 계속함,1
유리ㅋㅋㄱㅋㄱㄱㅋㄱㄱㄱㄱ소감듣고 빵터진건처음이다ㅋㄱㄱ침대 하나가지고 춤췄는데 소품이 너무 많아서 산만했데ㅋㄱㄱ ㄱㄱ,1
9인의 심사위원 점수를 공개하라. 점수차이가 왜 이따위임? 레드팀 잘했는데 점수 그지같이 주네. ㅡㅡ,1
"이프로그램 완전 팬입니다. 한번도 빼지않고 본방사수했습니다. 소시가 마스터로 나오는것도 나름 괜찮았습니다.그런데 효연, 오늘 생방에, 것도 마스터미션인데 세상에 껌을 씹고 있다니요.  참가자들의 떨림과 시청자를 생각한다면 그건 아니라고 봅니다.",1
이럴거면 차라리 공개심사를 하라고.... 니네가 예술평가단이라고 내세운애들은 시청자눈에는 매수된 사기꾼으로밖에 안보이거든?그리고 시청률때문에 한사람씩 떨어뜨려야겟어?그리고 블루아이 입조심좀 하지?도발이 지나친거 같은데 자제좀해라 보기 불편하다,1
점수도 조작같구 국민투표는 기껏해야..탈락자 후보선정에서 밖에 실행안되고..사전투표는 왜하는건지..정말 이해안되는 프로그램..그래서 저번주부터 안보는걸루..,1
류진욱&남진현과이준용&홍성식씨가 대결을 했는데 이용우마스터님이 류진욱&남진현 분명 완벽한 무대라고했고 팝핀제이 마스터님은 이준용&홍성식 실수를 했다고 했습니다 근데 왜 레드윙즈 점수가 낮게나왔나요?블루아이가 승리한게 이해가 가지않아요!,1
저는 1회 보고선 다신 볼 프로가 아닌것같네요 이런 펑점을 올리지 않지만 약간 저질 스런 남자 심사위원들 말들 여자보면 환장하는거 확깨네요,1
레드팀이 더 잘하는거 같은데 왜 블루가 항상 이기는거 같지요?,1
블루팀돈먹였나보네ㅋ일단효연유리???애네둘이심사할자격이라도되냐??레드팀마스터들이 더월등하고ㅈ댄더들 스킬면 기술면 창조성도 레드윙스댄서들이 더 월등인데 댄싱9보면 엄청 편파적임 에스엠한테돈을 먹였는지아니면 블ㅈ루안이한테돈을 받아쳐먹었는지 걍 보면답답한프로,1
존나심사못하네 점수가저따구고ㅡㅡ,1
심사위원점수왜그모양이냨ㅋㅋㅋㅋㅋ최저점이육십점최고점이그십칠점인데평균이구십삼?말이돼냐?심사위원들미쳤나지금뭐하는건뎈ㅋㅋㅋㅋ제데로좀^^,1
60점대는 대체 뭐지? 당당하게 점수까라. 피땀흘린 댄서들 생각하면 그딴 점수 막 던진 심사위원 얼굴에 침이라도 뱉고 싶은심정이다. 심사진들춤은 잘출지 몰라도 댄서들펑가할 수준은 못되나봐..같은전문가인데30점차이나냐? 수준떨어지는 심사위원들 같으니.,1
심사위원 개개인의 점수를 공개도 하지 않고 뭐가 공정하다는건지;; 그게 어딜봐서 객관적이고 공정하다는겁니까 시청자들과 피땀 흘려 준비한 댄서들을 우롱하는거다 진짜;;,1
하휘동님 힘내세요~,1
"김홍인하휘동 최저점수..이거머지...? 눈이 발바닥에달리셨나? 머지..진짜..?점수좀 공개해요!!!!! 그리고 누구셨지그분?루다선태무대는92점주고지은명규무대94점줬다니..이지은씨좀못하던데..비교가안되던데,명규씨는진짜잘하는듯!!",1
심사위원 개개인점수 공개해주세요 그리고 그점수를 준 이유좀 들어봅시다 말도안되는 60점대 뭡니까 그리고 카메라는 발로 잡으시나요,1
정말 점수볼때마다 화가 나네요. 심사위원 점수 왜 공개안하는건가요? 시청자말이 말같지않나여? 최저점주는 심사위원은 왜 그런 점수를 주는지 알려주세요. 최고점과 최저점차이가 30점씩이나나는게 말이됩니까? 주관적이라고하지만 전문가라고 불렀더니납득이안가네요,1
잘보고있어요.처음이 감동적이었던것같습니다.매번 곡이달라 색다른 매력을보여주는 가수오디션과다르게댄스는  예선에 모든걸 쏟아부은느낌이크네요.한계가있는것같습니다.초반이 가장 즐겁게보았고  생방송에서는 본거 또보는기분또한 들게되네요  아쉽습니다.,1
선곡과 연출의 눈에보이는차별 점수 미공개 전체적으로 점수의 일관성없음 걍 총체적난국,1
레드가 져서 너무 아쉬웠는데 트레이드?라는게 있었네?레드가이번에 이겼으면 하휘동같은 사람이 블루갈뻔했구나 ㄷㄷ 이런제도는 왜만드는겁니까?그리고 심사위원다 점수 공개해주세요,1
심사위원 점수 다 공개해주세요 홍인휘동팀 최저점 육십점대 나온거보고 식겁했네요 그리고 그 말도안되는 트레이드제도 좀 없애주세요,1
블루아이 심사위원들 배치표 발표때부터 우리가이기겟네요 이딴말좀하지마라ㅡㅡ거슬림진짜 블루아이 정이안가,1
프로그램도 재밌고 무엇보다 진짜 실력있는 댄서들을 알게해줘서 참 좋은 프로그램이라 생각했다 근데 역시나 엠넷은 그들의 이익을위해 바닥을 보여 주는구나 반성좀해 심사위원 점수 공개하고 조작질좀 그만하고,1
솔직히 생방간애들은 다챙겨줘야지,1
표절안무가 91점? 그리고 이루다&이선태 무대와 이지은&김명규무대는 프로와 아마추어의 무대를보는듯했네요 김명규씨가 고군분투했어도 .... 이지은은 탈락한 여은지보다 실력이 훨씬 못하는듯하다,1
심사위원 점수 개별적으로 공개하세요.단체무대때도 레드가 훨훨 잘했는데..하여가에 맞쳐서 할땐 정말 감동이었는데.. 흑ㅠㅠ심사위원 점수 넘 이상해~~ 이해불가~~ 댄싱9이라면서 탈락자는  대체왜뽑냐 문자이용료 받아먹으려구??,1
대실뫙,1
안무가를 붙여주실 거 아니라면 창작 안무에 가산점을 줘야 하지 않을까요? 안무를 만드는 데 들어간 시간과 노력을 인정해 주었으면 좋겠습니다. 일주일동안 새롭게 안무 짜고 연습하는 게 얼마나 힘든지는 춤 안 춰 본 저도 알겠는데.. 참 답답하네요.,1
심사위원들 개인별 점수를 공개해야함..그리고 블루가 원래 안무를 그대로 썻는데도 점수가 높은건 아무리봐도 심사위원들이 블루가 그대로 썼는지~ 창작했는지~뭘 모르는것같다ㅡㅡ 그렇지않고서야 춤에 일가견있다는 심사위원들이 저따구로 점수를 줄리없다....,1
왜자꾸 레드팀 최하점수가 60대일까요?? 블루팀보다 훨나은데도ㅋㅋㅋ 그리고 시청자투표반영률좀 높여주세요  창작안무에 가산점도 주시고;; 레드랑 블루는 클래스가 다른데 레드가 지다니......,1
